"Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Product URL","Description","Excerpt","Product Published","Product Modified","Type","Visibility","Featured","Virtual","Downloadable","Price","Sale Price","Sale Price Dates From","Sale Price Dates To","Weight","Weight Unit","Height","Height Unit","Width","Width Unit","Length","Length Unit","Category","Tag","Featured Image","Product Gallery","Tax Status","Tax Class","Shipping Class","Download File Name","Download File URL Path","Download Limit","Download Expiry","Download Type","Manage Stock","Quantity","Stock Status","Allow Backorders","Sold Individually","Up-Sells","Cross-Sells","External URL","Button Text","Purchase Note","Product Status","Enable Reviews","Sort Order","Advanced Google Product Feed - Availability","Advanced Google Product Feed - Condition","Advanced Google Product Feed - Brand","Advanced Google Product Feed - Product Type","Advanced Google Product Feed - Google Product Category","Advanced Google Product Feed - Global Trade Item Number (GTIN)","Advanced Google Product Feed - Manufacturer Part Number (MPN)","Advanced Google Product Feed - Gender","Advanced Google Product Feed - Age Group","Advanced Google Product Feed - Colour","Advanced Google Product Feed - Size","WordPress SEO - Focus Keyword","WordPress SEO - Meta Description","WordPress SEO - SEO Title","WordPress SEO - Google+ Description","WordPress SEO - Facebook Description"
"760079302015","360","","Variation #360 of Muesli Classic &#8211; Cashews, Raisins & Coconut","","http://sattvicfoods.in/product_variation/","http://sattvicfoods.in/?post_type=product&p=359&attribute_size=500+g","","","15/01/2015","15/01/2015","Variation","","No","No","No","300","","","","","","","","","","","","Mueslis","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","0","","","","","","","","",,,"","","","","",""
"","359","760079302015","Muesli Classic &#8211; Cashews, Raisins & Coconut","muesli-classic-cashews-raisins-coconut","http://sattvicfoods.in/?post_type=product&p=359","http://sattvicfoods.in/?post_type=product&p=359","Well what can we say about Muesli? Other than the fact that ours is flavoured with the best and highest quality ingredients.

Try our Muesli classic - made with Rolled Oats, Goan Cashews, Golden Raisins, Dried Bananas and Dried Coconut

This favorite breakfast cereal is a great way to start your day and add fiber to your diet. Get a boost of energy & additional fibre with Raisins and the protein and fats from best goan cashews.

Today oats are widely accepted as nutritional powerhouses for dietary fiber and protein. Oats contain a special type of fiber that is especially good for the reduction of cholesterol called beta-glucan. Beta-glucans also aid in the support of the immune system and can help regulate blood sugar.

Make sure to include our Muesli in your daily diet.

<strong>INGREDIENTS: </strong>Gluten-free Rolled Oats, Goan Cashews, Golden Raisins, Dried Bananas and Dried Coconut

&nbsp;

&nbsp;","","15/01/2015","22/07/2015","Variable","Catalog & Search","No","No","No","300","","","","","","","","","","","","Mueslis","","http://sattvicfoods.in/wp-content/uploads/2015/01/IMG_6336.jpg","363","Taxable","",,,,"","","Standard","No","","In Stock","No","Yes","","","","","","Draft","Closed","0","","","","","","","","",,,"","","","","",""
"760079302077","358","","Variation #358 of Muesli Delish &#8211; Walnuts, Dates & Apple Chips","product-355-variation-2","http://sattvicfoods.in/product_variation/product-355-variation-2/","http://sattvicfoods.in/?post_type=product&p=355&attribute_size=500+g","","","15/01/2015","15/01/2015","Variation","","No","No","No","400","","","","","","","","","","","","Mueslis","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","0","","","","","","","","",,,"","","","","",""
"","355","760079302077","Muesli Delish &#8211; Walnuts, Dates & Apple Chips","muesli-delish-walnuts-dates-apple-chips-2","http://sattvicfoods.in/?post_type=product&p=355","http://sattvicfoods.in/?post_type=product&p=355","Well what can we say about Muesli? Other than the fact that ours is flavoured with the best and highest quality ingredients.

This favorite breakfast cereal is a great way to start your day and add fiber to your diet. Get a boost of energy with our Apple Chips, additional fibre with Dates and the protein and fats from walnut (the king of nuts).

Today oats are widely accepted as nutritional powerhouses for dietary fiber and protein. Oats contain a special type of fiber that is especially good for the reduction of cholesterol called beta-glucan. Beta-glucans also aid in the support of the immune system and can help regulate blood sugar.

&nbsp;","","15/01/2015","22/07/2015","Variable","Catalog & Search","No","No","No","400","","","","","","","","","","","","Mueslis","","http://sattvicfoods.in/wp-content/uploads/2015/01/IMG_6338.jpg","354","Taxable","",,,,"","","Standard","No","","In Stock","No","Yes","","","","","","Draft","Closed","0","","","","","","","","",,,"","","","","",""
"760079302008","343","","Variation #343 of Whey Protein (Fat loss & Hunger Control)","","http://sattvicfoods.in/product_variation/","http://sattvicfoods.in/product/whey-protein-fat-loss-hunger-control/?attribute_size=200+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","500","","","","","","","","","","","","Supplements","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","0","","","","","","","","",,,"","","","","",""
"760079302008","342","","Variation #342 of Whey Protein (Fat loss & Hunger Control)","","http://sattvicfoods.in/product_variation/","http://sattvicfoods.in/product/whey-protein-fat-loss-hunger-control/?attribute_size=1+kg+%28Bulk+packaging%29","","","06/01/2015","06/01/2015","Variation","","No","No","No","2500","","","","","","","","","","","","Supplements","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","1","","","","","","","","",,,"","","","","",""
"","341","760079302008","Whey Protein (Fat loss & Hunger Control)","whey-protein-fat-loss-hunger-control","http://sattvicfoods.in/product/whey-protein-fat-loss-hunger-control/","http://sattvicfoods.in/product/whey-protein-fat-loss-hunger-control/","<h3>Why Sattvic Whey Protein?</h3>
<p class=""p1""><span class=""s1"">Our Whey Protein is pure and natural, unlike hormone pumped mass market Supplements ours does not contain any thickeners or fillers, artificial flavours or preservatives. Our whey protein is un-denatured and has the highest biological value (BV) of any known protein. It is micro-filtered and not heat treated to produce an ultra pure protein. </span></p>

<h3>What is Whey Protein?</h3>
With over 19.5g of whey protein per 25g serving and delivering an outstanding amino acid profile, Whey Protein is the perfect protein supplement because there just aren't other proteins that compare with the amino acid profile and nutritional benefits. It also provides an unrivalled combination of taste, value and results.
<h3>Why should I take a protein supplement like this?</h3>
Protein is an fundamental element of any athlete or training enthusiasts nutritional protocol, but also less popularly known for its ability to control hunger and promote weight loss. Put simply protein is essential for growth and repair of all cells, including muscle cells, and it is therefore necessary in order to experience training adaptations. The vast majority of us will struggle to consume the amounts of protein required for positive training adaptations through whole foods alone.
<h3>How is this whey protein concentrate made?</h3>
This un-denatured whey protein powder sourced directly from leading dairies. Manufactured from vegetarian sweet cheese using a cross-flow micro-filtration process ensures that you receive only the most pure whey protein concentrate, packed with all 20 essential and non-essential amino acids. Processing is carried out at low temperatures to ensure that it is un-denatured and highly bioavailable.
<h3>What’s so special about whey protein anyway?</h3>
Whey protein is one of two types of proteins derived from cows’ milk, with the other being casein. It is absorbed faster than other forms of protein making it an excellent choice pre and post-workout and after fasted periods (the first meal of the day). Whey protein has the highest biological value (BV) of any dietary protein and appears to have a synergistic effect with high GI carbohydrates, such as maltodextrin or dextrose.
<h3>What flavour is this whey protein?</h3>
We understand that everyone’s different with unique needs, tastes and nutritional requirements. That’s why our Whey is unflavoured, leaving the choice entirely up to you.
<p class=""p1""><span class=""s1"">Since it is unflavoured, we recommend mixing it with our Rich Dark Cocoa Powder for a smooth flavour.</span></p>
<head>
<style type=""text/css"">
.label {
    font-size: 19px;
    font-weight: bold;
    line-height: 3;
    text-align: center;
    white-space: nowrap;
    color: #4CAF7B;
</style>
</head>","UnDenatured, Pure, Unsweetened Whey Protein. Free from Fillers and Artificial Flavours.","06/01/2015","13/07/2015","Variable","Catalog & Search","No","No","No","500","","","","","","","","","","","","Supplements","","http://sattvicfoods.in/wp-content/uploads/2015/01/IMG_6331.jpg","594","Taxable","",,,,"","","Standard","No","","In Stock","No","Yes","","753807915991","","","","Publish","Closed","0","","","","","","","","",,,"","Whey Protein","Looking to lose weight? Whey Protein is one of the best sources of Vegetarian protein available today and contains ALL of the essential Amino Acids","Whey Protein (Fat loss & Hunger Control)","",""
"753807915939","340","","Variation #340 of Acacia Fibre (Ayurvedic Digestion Support)","","http://sattvicfoods.in/product_variation/","http://sattvicfoods.in/product/acacia-fiber-ayurvedic-digestion-support/?attribute_size=200+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","300","","","","","","","","","","","","Supplements","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","0","","","","","","","","",,,"","","","","",""
"753807915939","339","","Variation #339 of Acacia Fibre (Ayurvedic Digestion Support)","","http://sattvicfoods.in/product_variation/","http://sattvicfoods.in/product/acacia-fiber-ayurvedic-digestion-support/?attribute_size=500+g","","","06/01/2015","06/01/2015","Variation","","No","No","No","700","","","","","","","","","","","","Supplements","","",,"","",,,,"","","Standard","No","","In Stock","No","No","","","","","","Publish","Closed","1","","","","","","","","",,,"","","","","",""
"","338","753807915939","Acacia Fiber (Ayurvedic Digestion Support)","acacia-fiber-ayurvedic-digestion-support","http://sattvicfoods.in/product/acacia-fiber-ayurvedic-digestion-support/","http://sattvicfoods.in/product/acacia-fiber-ayurvedic-digestion-support/","<p data-dmc=""summary"">Acacia fiber is made by grinding up acacia gum, which is naturally produced by the acacia tree, an evergreen belonging to the legume family that is native to Africa. Consumed as a dietary supplement for its high soluble-fiber content, acacia powder can be taken in capsule or tablet form, or as a loose powder. It can help increase your fiber intake, and it may also contribute to the loss of body fat.</p>

<section class=""article-section"">
<h2 class=""header""><span data-dmc=""section-headline"">Increases Fiber Intake</span></h2>
<p data-dmc=""section"">Acacia powder is a good source of insoluble fiber, and it is commonly taken to increase fiber consumption and help alleviate constipation. A 1-tablespoon serving of the powder has 6 grams of fiber, which provides between 21 and 29 percent of the recommended dietary allowance, of fiber for adult women, and between 16 and 20 percent for men. Acacia powder can help you get your daily recommended amount of fiber. A diet high in fiber is associated with lower blood cholesterol and a decreased risk of heart disease.</p>

</section><section class=""article-section""><section class=""article-module""></section></section><section class=""article-section"">
<h2 class=""header""><span data-dmc=""section-headline"">Using Acacia Fiber</span></h2>
<p data-dmc=""section"">Acacia powder can be consumed on its own as a supplement. It is important to consume the powder — as much as 1 tablespoon — with at least 8 ounces of fluids, such as water or juice. Because it is high in fiber, you need to make sure that you drink enough water throughout the day to reduce the risk of constipation.</p>

</section>Through dietary management, Acacia senegal helps relieve IBS symptoms, including diarrhea, constipation, and abdominal pain.

Acacia powder is a soluble fiber with proven prebiotic effects. Studies have shown that soluble fiber, as part of the diet, regulates bowel motility (alleviating both diarrhea and constipation), and relieves abdominal pain from IBS. Acacia senegal's prebiotic effect stimulates the growth of healthy gut flora, which in turn reduces bloating, gas, and bowel irregularities from the digestive dysfunction of IBS.

Acacia Fiber has no IBS triggers:
<ul>
	<li>No insoluble fiber</li>
	<li>No acids</li>
	<li>No gluten</li>
	<li>No artificial sweeteners or ingredients</li>
	<li>No GI stimulants or irritants</li>
</ul>
&nbsp;","Acacia fiber is a soluble fiber with proven prebiotic effects. It is great for IBS Syndrome or any other digestive dysfunction.","06/01/2015","24/08/2015","Variable","Catalog & Search","No","No","No","300","","","","","","","","","","","","Supplements","","http://sattvicfoods.in/wp-content/uploads/2015/01/IMG_6376_2.jpg","128|127|126","Taxable","",,,,"","","Standard","No","","In Stock","No","Yes","","","","","","Publish","Closed","0","","","","","","","","",,,"","Acacia Fiber","This acacia fiber is of the purest and highest quality available. It is a tremendous benefit to your digestive system and anyone suffering from IBS","Buy Acacia Fiber | Sattvic Foods India| IBS support","",""
